,id_x,player_name_x,games_x,time_x,goals_x,xG_x,assists_x,xA_x,shots_x,key_passes_x,yellow_cards_x,red_cards_x,position_x,team_title,npg_x,npxG_x,xGChain_x,xGBuildup_x,season_x,id_y,player_name_y,games_y,time_y,goals_y,xG_y,assists_y,xA_y,shots_y,key_passes_y,yellow_cards_y,red_cards_y,position_y,npg_y,npxG_y,xGChain_y,xGBuildup_y,season_y,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,npg,npxG,xGChain,xGBuildup,season
16200,3295.0,Javier Pastore,15.0,860.0,0.0,0.854005298577249,4.0,3.4419918479397893,11.0,23.0,0.0,0.0,F M S,Paris Saint Germain,0.0,0.854005298577249,9.541565908119082,7.234897922724485,1617.0,3294.0,Edinson Cavani,32.0,2592.0,28.0,24.314603270962834,6.0,6.400494074448942,106.0,38.0,3.0,0.0,F S,25.0,20.514127762988213,29.750943928956985,5.191347185522319,1718.0,3423.0,Kylian Mbappe-Lottin,29.0,2334.0,33.0,29.85540480911732,7.0,6.042636580765247,125.0,47.0,5.0,1.0,F M S,32.0,28.33521442860365,38.67279802262783,8.34364271350205,1819.0
17010,3599.0,Presnel Kimpembe,19.0,1710.0,0.0,0.08435437455773354,0.0,0.1808548886328936,4.0,3.0,7.0,0.0,D,Paris Saint Germain,0.0,0.08435437455773354,11.344920337200165,11.2180608920753,1617.0,3294.0,Edinson Cavani,32.0,2592.0,28.0,24.314603270962834,6.0,6.400494074448942,106.0,38.0,3.0,0.0,F S,25.0,20.514127762988213,29.750943928956985,5.191347185522319,1718.0,3423.0,Kylian Mbappe-Lottin,29.0,2334.0,33.0,29.85540480911732,7.0,6.042636580765247,125.0,47.0,5.0,1.0,F M S,32.0,28.33521442860365,38.67279802262783,8.34364271350205,1819.0
17820,3600.0,Serge Aurier,22.0,1830.0,0.0,3.4841275941580534,3.0,3.09870926477015,23.0,24.0,3.0,1.0,D S,Paris Saint Germain,0.0,3.4841275941580534,7.570712868124247,5.508281936869025,1617.0,3294.0,Edinson Cavani,32.0,2592.0,28.0,24.314603270962834,6.0,6.400494074448942,106.0,38.0,3.0,0.0,F S,25.0,20.514127762988213,29.750943928956985,5.191347185522319,1718.0,3423.0,Kylian Mbappe-Lottin,29.0,2334.0,33.0,29.85540480911732,7.0,6.042636580765247,125.0,47.0,5.0,1.0,F M S,32.0,28.33521442860365,38.67279802262783,8.34364271350205,1819.0
18630,3638.0,Hatem Ben Arfa,23.0,611.0,0.0,1.3349228017032146,1.0,2.904992450028658,15.0,18.0,1.0,0.0,F M S,Paris Saint Germain,0.0,1.3349228017032146,5.5404994171112785,2.3078558035194874,1617.0,3294.0,Edinson Cavani,32.0,2592.0,28.0,24.314603270962834,6.0,6.400494074448942,106.0,38.0,3.0,0.0,F S,25.0,20.514127762988213,29.750943928956985,5.191347185522319,1718.0,3423.0,Kylian Mbappe-Lottin,29.0,2334.0,33.0,29.85540480911732,7.0,6.042636580765247,125.0,47.0,5.0,1.0,F M S,32.0,28.33521442860365,38.67279802262783,8.34364271350205,1819.0
19440,5681.0,Giovani Lo Celso,4.0,82.0,0.0,0.1530971508473158,2.0,1.3054185211658478,3.0,2.0,1.0,0.0,M S,Paris Saint Germain,0.0,0.1530971508473158,1.4585039392113686,0.1530854105949402,1617.0,3294.0,Edinson Cavani,32.0,2592.0,28.0,24.314603270962834,6.0,6.400494074448942,106.0,38.0,3.0,0.0,F S,25.0,20.514127762988213,29.750943928956985,5.191347185522319,1718.0,3423.0,Kylian Mbappe-Lottin,29.0,2334.0,33.0,29.85540480911732,7.0,6.042636580765247,125.0,47.0,5.0,1.0,F M S,32.0,28.33521442860365,38.67279802262783,8.34364271350205,1819.0
20250,5682.0,Gonçalo Guedes,7.0,141.0,0.0,0.4054928570985794,1.0,1.0070256944745781,5.0,3.0,0.0,0.0,F S,Paris Saint Germain,0.0,0.4054928570985794,1.412518545985222,0.12473026476800443,1617.0,3294.0,Edinson Cavani,32.0,2592.0,28.0,24.314603270962834,6.0,6.400494074448942,106.0,38.0,3.0,0.0,F S,25.0,20.514127762988213,29.750943928956985,5.191347185522319,1718.0,3423.0,Kylian Mbappe-Lottin,29.0,2334.0,33.0,29.85540480911732,7.0,6.042636580765247,125.0,47.0,5.0,1.0,F M S,32.0,28.33521442860365,38.67279802262783,8.34364271350205,1819.0
21060,5750.0,Lorenzo Callegari,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Paris Saint Germain,0.0,0.0,0.12114381790161133,0.12114381790161133,1617.0,3294.0,Edinson Cavani,32.0,2592.0,28.0,24.314603270962834,6.0,6.400494074448942,106.0,38.0,3.0,0.0,F S,25.0,20.514127762988213,29.750943928956985,5.191347185522319,1718.0,3423.0,Kylian Mbappe-Lottin,29.0,2334.0,33.0,29.85540480911732,7.0,6.042636580765247,125.0,47.0,5.0,1.0,F M S,32.0,28.33521442860365,38.67279802262783,8.34364271350205,1819.0
21870,3277.0,Alexandre Lacazette,30.0,2416.0,28.0,22.4740299731493,3.0,6.6583012919873,85.0,50.0,3.0,0.0,F S,Lyon,18.0,13.352954130619766,23.215869300067425,7.629051983356477,1617.0,555.0,Memphis Depay,36.0,2569.0,19.0,13.003766652196644,13.0,7.7580014783889055,106.0,75.0,2.0,0.0,F M S,17.0,11.483576264232395,19.444334087893367,6.923561861738563,1718.0,7142.0,Moussa Dembele,33.0,2011.0,15.0,16.156379889696836,4.0,2.9272405132651333,90.0,30.0,1.0,0.0,F S,14.0,14.63625518605113,18.79044803604484,4.067035652697086,1819.0
22446,3667.0,Nabil Fekir,32.0,2240.0,9.0,8.730946157127619,4.0,5.5955844540148965,71.0,64.0,5.0,1.0,F M S,Lyon,7.0,7.210755977779628,14.646494153887033,6.56286325212568,1617.0,555.0,Memphis Depay,36.0,2569.0,19.0,13.003766652196644,13.0,7.7580014783889055,106.0,75.0,2.0,0.0,F M S,17.0,11.483576264232395,19.444334087893367,6.923561861738563,1718.0,7142.0,Moussa Dembele,33.0,2011.0,15.0,16.156379889696836,4.0,2.9272405132651333,90.0,30.0,1.0,0.0,F S,14.0,14.63625518605113,18.79044803604484,4.067035652697086,1819.0
23022,3186.0,Mathieu Valbuena,30.0,1481.0,8.0,3.4303200896829367,5.0,5.01950359903276,45.0,47.0,6.0,0.0,F M S,Lyon,8.0,3.4303200896829367,9.92225550208241,5.779340671375394,1617.0,555.0,Memphis Depay,36.0,2569.0,19.0,13.003766652196644,13.0,7.7580014783889055,106.0,75.0,2.0,0.0,F M S,17.0,11.483576264232395,19.444334087893367,6.923561861738563,1718.0,7142.0,Moussa Dembele,33.0,2011.0,15.0,16.156379889696836,4.0,2.9272405132651333,90.0,30.0,1.0,0.0,F S,14.0,14.63625518605113,18.79044803604484,4.067035652697086,1819.0
