,id,player_name,games_18,time_18,goals_18,xG_18,assists_18,xA_18,shots_18,key_passes_18,team_title_18,npg_18,npxG_18,league_18,games_17,time_17,goals_17,xG_17,assists_17,xA_17,shots_17,key_passes_17,team_title_17,npg_17,npxG_17,league_17,games_16,time_16,goals_16,xG_16,assists_16,xA_16,shots_16,key_passes_16,team_title_16,npg_16,npxG_16,league_16
2350,6006,Ruben Aguilar,29.0,2532.0,1.0,0.8981400234624743,4.0,2.58423304092139,13.0,45.0,Montpellier,1.0,0.8981400234624743,Ligue_1,31.0,2455.0,0.0,0.6578550394624472,2.0,3.634809609502554,16.0,36.0,Montpellier,0.0,0.6578550394624472,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2351,6058,Bakaye Dibassy,34.0,2941.0,1.0,1.1169476434588432,1.0,0.35611952282488346,11.0,7.0,Amiens,1.0,1.1169476434588432,Ligue_1,32.0,2783.0,1.0,0.8825705768540502,1.0,0.7089040894061327,11.0,8.0,Amiens,1.0,0.8825705768540502,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2352,6128,Kévin Zohi,20.0,610.0,1.0,0.8023864421993494,1.0,0.6484189340844749,17.0,5.0,Strasbourg,1.0,0.8023864421993494,Ligue_1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Strasbourg,0.0,0.0,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2353,6310,Boubakary Soumare,18.0,532.0,1.0,0.8492900356650352,1.0,0.44924695044755936,3.0,5.0,Lille,1.0,0.8492900356650352,Ligue_1,14.0,488.0,0.0,0.0,0.0,0.14162033423781395,0.0,3.0,Lille,0.0,0.0,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2354,6601,Timothy Weah,2.0,58.0,1.0,0.9687817692756652,0.0,0.12163816392421722,2.0,1.0,Paris Saint Germain,1.0,0.9687817692756652,Ligue_1,3.0,117.0,0.0,0.6943333148956299,0.0,0.4400404691696167,2.0,1.0,Paris Saint Germain,0.0,0.6943333148956299,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2355,6860,Sofiane Alakouch,25.0,1908.0,1.0,0.4736702376976609,0.0,1.5957117658108473,13.0,21.0,Nimes,1.0,0.4736702376976609,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2356,6872,Mehmet Zeki Çelik,34.0,2987.0,1.0,0.8974609114229679,5.0,2.934024997986853,15.0,34.0,Lille,1.0,0.8974609114229679,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2357,6876,Senou Coulibaly,9.0,404.0,1.0,0.11635304987430573,0.0,0.2533980216830969,2.0,2.0,Dijon,1.0,0.11635304987430573,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2358,6886,Makhtar Gueye,5.0,36.0,1.0,0.1915796473622322,1.0,0.5737312883138657,2.0,2.0,Saint-Etienne,1.0,0.1915796473622322,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2359,6898,Cheick Timite,27.0,1447.0,1.0,2.3188822846859694,1.0,1.2344168042764068,35.0,15.0,Amiens,1.0,2.3188822846859694,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2360,6899,Rafal Kurzawa,11.0,223.0,1.0,0.4167121946811676,0.0,0.15875802747905254,2.0,3.0,Amiens,1.0,0.4167121946811676,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2361,7118,Anthony Limbombe,29.0,1220.0,1.0,2.0401000073179603,1.0,2.9630205184221268,42.0,30.0,Nantes,1.0,2.0401000073179603,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2362,7145,Rui Fonte,18.0,596.0,1.0,0.7334833722561598,0.0,0.198692818172276,13.0,7.0,Lille,1.0,0.7334833722561598,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2363,7152,Björn Engels,33.0,2970.0,1.0,1.1198954954743383,1.0,1.1483921669423578,9.0,11.0,Reims,1.0,1.1198954954743383,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2364,7176,Mickaël Alphonse,11.0,560.0,1.0,0.1948008071631193,0.0,0.3519670218229294,3.0,7.0,Dijon,1.0,0.1948008071631193,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2365,7207,Jakob Johansson,16.0,703.0,1.0,0.2007326204329729,0.0,0.5047267563641071,5.0,4.0,Rennes,1.0,0.2007326204329729,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2366,7223,Kalidou Sidibe,20.0,1281.0,1.0,0.21655021980404854,0.0,0.17965681850910187,4.0,5.0,Toulouse,1.0,0.21655021980404854,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2367,7240,Benoit Badiashile Mukinayi,20.0,1763.0,1.0,0.8808817528188229,0.0,0.08836141228675842,6.0,2.0,Monaco,1.0,0.8808817528188229,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2368,7268,Bafode Diakite,9.0,632.0,1.0,0.07909631729125978,0.0,0.0437579657882452,1.0,2.0,Toulouse,1.0,0.07909631729125978,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2369,7560,Metehan Guclu,1.0,15.0,1.0,0.2056400030851364,0.0,0.09199123084545137,2.0,1.0,Paris Saint Germain,1.0,0.2056400030851364,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2370,93,Marcelo,33.0,2882.0,0.0,1.5933662615716455,1.0,1.6807810589671135,25.0,11.0,Lyon,0.0,1.5933662615716455,Ligue_1,35.0,3108.0,3.0,2.48715986404568,1.0,1.0293622836470604,24.0,6.0,Lyon,3.0,2.48715986404568,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2371,145,Diego Benaglio,23.0,2058.0,0.0,0.0,0.0,0.0,0.0,0.0,Monaco,0.0,0.0,Ligue_1,3.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,Monaco,0.0,0.0,Ligue_1,14.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,Wolfsburg,0.0,0.0,Bundesliga
2372,478,Sheyi Ojo,15.0,443.0,0.0,1.1746984869241714,0.0,0.15957380086183548,14.0,4.0,Reims,0.0,1.1746984869241714,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2373,648,Nacer Chadli,16.0,690.0,0.0,0.11120456457138063,0.0,0.4629531614482403,2.0,8.0,Monaco,0.0,0.11120456457138063,Ligue_1,5.0,216.0,1.0,0.12475372478365898,0.0,0.09982283040881157,4.0,2.0,West Bromwich Albion,1.0,0.12475372478365898,EPL,31.0,2169.0,5.0,5.8100772481411695,5.0,4.269453098997474,47.0,33.0,West Bromwich Albion,4.0,5.048908380791545,EPL
2374,656,Diafra Sakho,2.0,149.0,0.0,0.09045085310935974,0.0,0.0,1.0,0.0,Rennes,0.0,0.09045085310935974,Ligue_1,14.0,264.0,2.0,1.7452044039964676,0.0,0.0256937462836504,9.0,1.0,West Ham,2.0,1.7452044039964676,EPL,4.0,183.0,1.0,0.6023827455937862,0.0,0.05729736760258675,3.0,1.0,West Ham,1.0,0.6023827455937862,EPL
2375,656,Diafra Sakho,2.0,149.0,0.0,0.09045085310935974,0.0,0.0,1.0,0.0,Rennes,0.0,0.09045085310935974,Ligue_1,13.0,770.0,2.0,3.747679423540831,0.0,0.2306540012359619,20.0,6.0,Rennes,2.0,3.747679423540831,Ligue_1,4.0,183.0,1.0,0.6023827455937862,0.0,0.05729736760258675,3.0,1.0,West Ham,1.0,0.6023827455937862,EPL
2376,683,Matt Miazga,8.0,720.0,0.0,0.35141523741185665,0.0,0.21949507482349875,4.0,2.0,Nantes,0.0,0.35141523741185665,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2377,732,Yann M&#039;Vila,37.0,3264.0,0.0,0.4154231026768685,1.0,0.887743154540658,14.0,24.0,Saint-Etienne,0.0,0.4154231026768685,Ligue_1,17.0,1485.0,0.0,0.13465942349284887,0.0,0.10912279225885868,4.0,3.0,Saint-Etienne,0.0,0.13465942349284887,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2378,906,Manu García,31.0,1858.0,0.0,0.6803551530465484,4.0,1.8337063286453483,18.0,22.0,Toulouse,0.0,0.6803551530465484,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2379,961,Jordan Amavi,28.0,2177.0,0.0,0.5802095020189881,2.0,1.8649256341159344,23.0,26.0,Marseille,0.0,0.5802095020189881,Ligue_1,27.0,2192.0,0.0,0.4989532427862287,5.0,2.3898975737392902,20.0,20.0,Marseille,0.0,0.4989532427862287,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2380,980,Franck Tabanou,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,Guingamp,0.0,0.0,Ligue_1,15.0,1049.0,0.0,0.07237512618303299,2.0,1.00514817237854,2.0,9.0,Guingamp,0.0,0.07237512618303299,Ligue_1,6.0,373.0,0.0,0.12994589935988188,0.0,0.0,2.0,0.0,Granada,0.0,0.12994589935988188,La_liga
2381,1071,Papy Djilobodji,4.0,173.0,0.0,0.039586130529642105,0.0,0.04759708419442177,2.0,1.0,Guingamp,0.0,0.039586130529642105,Ligue_1,30.0,2700.0,0.0,1.0573269417509437,1.0,0.4797218539752066,19.0,8.0,Dijon,0.0,1.0573269417509437,Ligue_1,18.0,1579.0,0.0,0.3790952451527119,0.0,0.08089186251163483,8.0,1.0,Sunderland,0.0,0.3790952451527119,EPL
2382,1248,Leandro Paredes,16.0,1252.0,0.0,0.40799262560904026,2.0,2.1206255694851284,14.0,18.0,Paris Saint Germain,0.0,0.40799262560904026,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,27.0,1465.0,3.0,0.6854524575173855,1.0,3.5769942849874496,29.0,43.0,Roma,3.0,0.6854524575173855,Serie_A
2383,1285,Gianluigi Buffon,17.0,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,Paris Saint Germain,0.0,0.0,Ligue_1,21.0,1864.0,0.0,0.0,0.0,0.0,0.0,0.0,Juventus,0.0,0.0,Serie_A,30.0,2656.0,0.0,0.0,0.0,0.024700447916984558,0.0,1.0,Juventus,0.0,0.0,Serie_A
2384,1416,Ciprian Tatarusanu,27.0,2392.0,0.0,0.0,0.0,0.0,0.0,0.0,Nantes,0.0,0.0,Ligue_1,37.0,3330.0,0.0,0.0,0.0,0.019074996933341026,0.0,1.0,Nantes,0.0,0.0,Ligue_1,35.0,3099.0,0.0,0.0,0.0,0.024671880528330803,0.0,1.0,Fiorentina,0.0,0.0,Serie_A
2385,1670,Steve Mandanda,31.0,2739.0,0.0,0.0,0.0,0.0,0.0,0.0,Marseille,0.0,0.0,Ligue_1,31.0,2685.0,0.0,0.0,0.0,0.0,0.0,0.0,Marseille,0.0,0.0,Ligue_1,9.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,0.0,0.0,EPL
2386,1720,Didier Ndong,11.0,748.0,0.0,0.10023136530071496,0.0,0.07820129580795765,3.0,4.0,Guingamp,0.0,0.10023136530071496,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,31.0,2519.0,1.0,0.7632237169891596,0.0,1.2343518650159242,16.0,16.0,Sunderland,1.0,0.7632237169891596,EPL
2387,1720,Didier Ndong,11.0,748.0,0.0,0.10023136530071496,0.0,0.07820129580795765,3.0,4.0,Guingamp,0.0,0.10023136530071496,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2.0,119.0,0.0,0.02083897590637207,0.0,0.014751546084880829,1.0,1.0,Lorient,0.0,0.02083897590637207,Ligue_1
2388,1752,Fabio,20.0,1294.0,0.0,0.0429619625210762,2.0,0.9140004934743048,3.0,15.0,Nantes,0.0,0.0429619625210762,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,24.0,1856.0,0.0,0.14708232693374154,0.0,0.7304994454607368,5.0,16.0,Middlesbrough,0.0,0.14708232693374154,EPL
2389,1784,Jérémy Pied,11.0,445.0,0.0,0.0,2.0,1.1761693842709064,0.0,7.0,Lille,0.0,0.0,Ligue_1,2.0,180.0,0.0,0.028276704251766205,1.0,0.2431478500366211,2.0,2.0,Southampton,0.0,0.028276704251766205,EPL,4.0,119.0,0.0,0.09670136868953703,0.0,0.07148981839418411,3.0,1.0,Southampton,0.0,0.09670136868953703,EPL
2390,1920,Gabriel Silva,19.0,1428.0,0.0,0.2062846478074789,2.0,1.5162773504853249,5.0,7.0,Saint-Etienne,0.0,0.2062846478074789,Ligue_1,25.0,2082.0,1.0,0.8520095925778151,2.0,0.8446713592857122,11.0,16.0,Saint-Etienne,1.0,0.8520095925778151,Ligue_1,12.0,974.0,0.0,0.015901556238532066,0.0,0.1938080471009016,1.0,4.0,Granada,0.0,0.015901556238532066,La_liga
2391,1920,Gabriel Silva,19.0,1428.0,0.0,0.2062846478074789,2.0,1.5162773504853249,5.0,7.0,Saint-Etienne,0.0,0.2062846478074789,Ligue_1,25.0,2082.0,1.0,0.8520095925778151,2.0,0.8446713592857122,11.0,16.0,Saint-Etienne,1.0,0.8520095925778151,Ligue_1,5.0,230.0,0.0,0.0,0.0,0.12589266151189804,0.0,3.0,Udinese,0.0,0.0,Serie_A
2392,1944,William Vainqueur,3.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,Monaco,0.0,0.0,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,29.0,2552.0,0.0,1.7144471211358905,1.0,0.5551801100373268,29.0,17.0,Marseille,0.0,1.7144471211358905,Ligue_1
2393,2083,Rene Krhin,16.0,1065.0,0.0,0.3286715243011713,0.0,0.01165121793746948,6.0,1.0,Nantes,0.0,0.3286715243011713,Ligue_1,18.0,1312.0,1.0,2.0407068617641926,0.0,0.1026223599910736,11.0,2.0,Nantes,1.0,2.0407068617641926,Ligue_1,12.0,940.0,0.0,0.09235751628875732,0.0,0.14659426733851433,2.0,3.0,Granada,0.0,0.09235751628875732,La_liga
2394,2291,Pape Cheikh,12.0,453.0,0.0,0.3710756823420525,0.0,0.08002039790153502,4.0,2.0,Lyon,0.0,0.3710756823420525,Ligue_1,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Lyon,0.0,0.0,Ligue_1,16.0,558.0,1.0,0.1115230992436409,0.0,0.1322756288573146,1.0,5.0,Celta Vigo,1.0,0.1115230992436409,La_liga
2395,2310,Alphonse Areola,21.0,1890.0,0.0,0.0,0.0,0.0,0.0,0.0,Paris Saint Germain,0.0,0.0,Ligue_1,34.0,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,Paris Saint Germain,0.0,0.0,Ligue_1,15.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,Paris Saint Germain,0.0,0.0,Ligue_1
2396,2387,Danilo,22.0,1555.0,0.0,1.7782198525965214,0.0,1.0280888043344019,22.0,12.0,Nice,0.0,1.7782198525965214,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2397,2855,Facundo Píriz,6.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,Montpellier,0.0,0.0,Ligue_1,15.0,794.0,0.0,0.31146759167313576,0.0,0.07820812612771988,9.0,3.0,Montpellier,0.0,0.31146759167313576,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2398,3022,Tomas Hubocan,2.0,68.0,0.0,0.014115563593804838,0.0,0.0,1.0,0.0,Marseille,0.0,0.014115563593804838,Ligue_1,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Marseille,0.0,0.0,Ligue_1,13.0,995.0,0.0,0.16100871469825506,0.0,0.026034854352474213,4.0,1.0,Marseille,0.0,0.16100871469825506,Ligue_1
2399,3205,François Moubandje,22.0,1934.0,0.0,0.3787568490952253,0.0,0.9702129596844316,7.0,13.0,Toulouse,0.0,0.3787568490952253,Ligue_1,21.0,1701.0,0.0,0.06300060730427504,0.0,0.34354068245738745,3.0,8.0,Toulouse,0.0,0.06300060730427504,Ligue_1,34.0,3040.0,0.0,0.14880212862044573,1.0,1.2853414574638011,7.0,19.0,Toulouse,0.0,0.14880212862044573,Ligue_1
2400,3206,Yann Bodiger,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Toulouse,0.0,0.0,Ligue_1,7.0,219.0,0.0,0.0,0.0,0.04558167979121208,0.0,1.0,Toulouse,0.0,0.0,Ligue_1,29.0,1846.0,1.0,1.9966487092897296,3.0,2.224809300154448,19.0,25.0,Toulouse,0.0,1.2365535786375403,Ligue_1
2401,3217,Mauro Goicoechea,8.0,713.0,0.0,0.0,0.0,0.0,0.0,0.0,Toulouse,0.0,0.0,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,Toulouse,0.0,0.0,Ligue_1
2402,3218,Benoit Costil,37.0,3330.0,0.0,0.0,0.0,0.029774534516036514,0.0,2.0,Bordeaux,0.0,0.0,Ligue_1,36.0,3240.0,0.0,0.0,0.0,0.03423620667308569,0.0,2.0,Bordeaux,0.0,0.0,Ligue_1,38.0,3420.0,0.0,0.0,1.0,0.020157355815172195,0.0,1.0,Rennes,0.0,0.0,Ligue_1
2403,3227,Ludovic Baal,2.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,Rennes,0.0,0.0,Ligue_1,17.0,1162.0,0.0,0.0,0.0,0.8438336718827486,0.0,7.0,Rennes,0.0,0.0,Ligue_1,33.0,2883.0,0.0,0.39624799881130457,5.0,2.9275535885244612,6.0,27.0,Rennes,0.0,0.39624799881130457,Ligue_1
2404,3228,Giovanni Sio,1.0,67.0,0.0,0.0,0.0,0.045386116951704025,0.0,2.0,Montpellier,0.0,0.0,Ligue_1,33.0,2219.0,10.0,11.655875472351909,3.0,3.4176987316459417,84.0,22.0,Montpellier,10.0,10.895780323073268,Ligue_1,34.0,2707.0,9.0,8.481085816398263,1.0,3.568095473572612,79.0,27.0,Rennes,9.0,8.481085816398263,Ligue_1
2405,3229,Yoann Gourcuff,8.0,117.0,0.0,0.38032712042331696,0.0,0.13339709304273129,7.0,3.0,Dijon,0.0,0.38032712042331696,Ligue_1,10.0,421.0,1.0,0.3603136260062456,2.0,0.8816342363134027,9.0,5.0,Rennes,1.0,0.3603136260062456,Ligue_1,27.0,2310.0,4.0,2.2680512508377437,3.0,4.2450503557920465,38.0,48.0,Rennes,4.0,2.2680512508377437,Ligue_1
2406,3239,Hamari Traore,34.0,2974.0,0.0,1.9845113498158755,2.0,3.759453179314733,29.0,34.0,Rennes,0.0,1.9845113498158755,Ligue_1,30.0,2644.0,0.0,0.36921672523021704,1.0,1.046579965390265,15.0,19.0,Rennes,0.0,0.36921672523021704,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2407,3246,Aly Ndom,12.0,396.0,0.0,0.06193967070430517,0.0,0.024305826053023342,3.0,1.0,"Caen,Reims",0.0,0.06193967070430517,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2408,3251,Paul Bernardoni,38.0,3420.0,0.0,0.0,0.0,0.037394346669316285,0.0,2.0,Nimes,0.0,0.0,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2409,3257,Cédric Yambéré,33.0,2806.0,0.0,2.164223004132509,0.0,0.2507400531321764,22.0,3.0,Dijon,0.0,2.164223004132509,Ligue_1,32.0,2830.0,3.0,1.1158795617520811,0.0,0.29821578599512577,8.0,7.0,Dijon,3.0,1.1158795617520811,Ligue_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2410,3269,Anthony Lopes,34.0,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,Lyon,0.0,0.0,Ligue_1,34.0,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,Lyon,0.0,0.0,Ligue_1,36.0,3240.0,0.0,0.0,1.0,0.3873467603698373,0.0,3.0,Lyon,0.0,0.0,Ligue_1
2411,3270,Rafael,18.0,1004.0,0.0,0.060768160969018936,1.0,0.6914006490260363,2.0,11.0,Lyon,0.0,0.060768160969018936,Ligue_1,24.0,1826.0,1.0,0.6972381258383393,2.0,3.1177740963175893,8.0,21.0,Lyon,1.0,0.6972381258383393,Ligue_1,26.0,2062.0,0.0,0.4719849620014429,3.0,3.5831618709489703,16.0,14.0,Lyon,0.0,0.4719849620014429,Ligue_1
2412,3271,Jérémy Morel,12.0,1067.0,0.0,0.042236621491611004,0.0,0.20617332495749,3.0,3.0,Lyon,0.0,0.042236621491611004,Ligue_1,33.0,2915.0,0.0,0.017406655475497246,0.0,0.05196708533912897,1.0,2.0,Lyon,0.0,0.017406655475497246,Ligue_1,29.0,2549.0,0.0,0.08283383212983607,4.0,2.2659751772880554,5.0,18.0,Lyon,0.0,0.08283383212983607,Ligue_1
2413,3283,Mathieu Gorgelin,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,Lyon,0.0,0.0,Ligue_1,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,Lyon,0.0,0.0,Ligue_1,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Lyon,0.0,0.0,Ligue_1
2414,3288,Thiago Silva,25.0,2076.0,0.0,0.9879710115492344,1.0,0.6488245464861393,12.0,6.0,Paris Saint Germain,0.0,0.9879710115492344,Ligue_1,25.0,2115.0,1.0,0.5813683299347758,0.0,0.2376500852406025,11.0,4.0,Paris Saint Germain,1.0,0.5813683299347758,Ligue_1,27.0,2386.0,3.0,3.160794286988676,2.0,2.4714918248355393,22.0,12.0,Paris Saint Germain,3.0,3.160794286988676,Ligue_1
2415,3302,Yoan Cardinale,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,Nice,0.0,0.0,Ligue_1,10.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,Nice,0.0,0.0,Ligue_1,36.0,3208.0,0.0,0.0,0.0,0.0,0.0,0.0,Nice,0.0,0.0,Ligue_1
2416,3305,Paul Baysse,21.0,1866.0,0.0,0.4631242398172617,0.0,0.5746560152620077,9.0,5.0,"Bordeaux,Caen",0.0,0.4631242398172617,Ligue_1,15.0,1239.0,1.0,1.0593544580042362,0.0,0.0,11.0,0.0,Malaga,1.0,1.0593544580042362,La_liga,22.0,1854.0,2.0,0.9412823989987372,1.0,1.1141023151576521,11.0,3.0,Nice,2.0,0.9412823989987372,Ligue_1
2417,3305,Paul Baysse,21.0,1866.0,0.0,0.4631242398172617,0.0,0.5746560152620077,9.0,5.0,"Bordeaux,Caen",0.0,0.4631242398172617,Ligue_1,8.0,563.0,0.0,0.2435876615345478,0.0,0.0,4.0,0.0,Bordeaux,0.0,0.2435876615345478,Ligue_1,22.0,1854.0,2.0,0.9412823989987372,1.0,1.1141023151576521,11.0,3.0,Nice,2.0,0.9412823989987372,Ligue_1
2418,3316,Romain Genevois,6.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,Caen,0.0,0.0,Ligue_1,24.0,1822.0,0.0,0.5818467549979687,1.0,0.2491449303925037,4.0,6.0,Caen,0.0,0.5818467549979687,Ligue_1,13.0,859.0,0.0,0.11367523297667505,0.0,0.1935899779200554,2.0,5.0,Caen,0.0,0.11367523297667505,Ligue_1
2419,3337,Hilton,36.0,3234.0,0.0,1.781997611746192,2.0,0.6024586167186499,16.0,8.0,Montpellier,0.0,1.781997611746192,Ligue_1,27.0,2430.0,0.0,1.3201502617448568,0.0,0.33982909005135303,20.0,8.0,Montpellier,0.0,1.3201502617448568,Ligue_1,32.0,2811.0,1.0,1.4888822985813022,0.0,0.20740703120827675,22.0,5.0,Montpellier,1.0,1.4888822985813022,Ligue_1
2420,3356,Adama Soumaoro,20.0,1733.0,0.0,0.5067748278379439,1.0,0.5524041596800089,6.0,3.0,Lille,0.0,0.5067748278379439,Ligue_1,14.0,1200.0,0.0,0.3790974020957947,0.0,0.06381900608539581,1.0,1.0,Lille,0.0,0.3790974020957947,Ligue_1,27.0,2328.0,0.0,1.0591457411646843,0.0,0.13481293432414532,11.0,4.0,Lille,0.0,1.0591457411646843,Ligue_1
2421,3357,Djibril Sidibe,26.0,2064.0,0.0,0.9656310603022576,2.0,3.4944986570626497,18.0,31.0,Monaco,0.0,0.9656310603022576,Ligue_1,27.0,2158.0,2.0,0.9206422530114652,7.0,4.1587405912578115,20.0,32.0,Monaco,2.0,0.9206422530114652,Ligue_1,29.0,2323.0,2.0,1.973442163318396,5.0,2.4630377888679504,23.0,26.0,Monaco,2.0,1.973442163318396,Ligue_1
